"cell_id";"czi";"series_id";"cell_seg_id";"condition";"cell_type";"structure";"scope";"minipipeline";"dna_volume";"dna_shape_1st_axis_x";"dna_shape_1st_axis_y";"dna_shape_1st_axis_z";"dna_shape_2nd_axis_x";"dna_shape_2nd_axis_y";"dna_shape_2nd_axis_z";"dna_shape_3rd_axis_x";"dna_shape_3rd_axis_y";"dna_shape_3rd_axis_z";"dna_shape_1st_axis_length";"dna_shape_2nd_axis_length";"dna_shape_3rd_axis_length";"dna_shape_1st_eigenvalue";"dna_shape_2nd_eigenvalue";"dna_shape_3rd_eigenvalue";"dna_shape_meridional_eccentricity";"dna_shape_equator_eccentricity";"dna_position_lowest_z";"dna_position_highest_z";"dna_position_x_centroid";"dna_position_y_centroid";"dna_position_z_centroid";"dna_intensity_mean";"dna_intensity_median";"dna_intensity_sum";"dna_intensity_mode";"dna_intensity_max";"dna_intensity_std";"dna_intensity_entropy";"dna_texture_haralick_ang2nd_moment";"dna_texture_haralick_contrast";"dna_texture_haralick_corr";"dna_texture_haralick_variance";"dna_texture_haralick_inv_diff_moment";"dna_texture_haralick_sum_mean";"dna_texture_haralick_sum_var";"dna_texture_haralick_sum_entropy";"dna_texture_haralick_entropy";"dna_texture_haralick_diff_var";"dna_texture_haralick_diff_entropy";"dna_texture_haralick_info_corr1";"dna_texture_haralick_info_corr2";"dna_io_intensity_outer_volume";"dna_io_intensity_outer_mean";"dna_io_intensity_outer_slice_mean";"dna_io_intensity_mid_volume";"dna_io_intensity_mid_mean";"dna_io_intensity_mid_slice_mean";"dna_io_intensity_inner_volume";"dna_io_intensity_inner_mean";"dna_io_intensity_inner_slice_mean";"dna_bright_spots_number";"dna_bright_spots_number_used";"dna_bright_spots_intensity_mean";"dna_bright_spots_xy_cross_sec_area_mean";"dna_bright_spots_xy_cross_sec_area_std";"dna_surface_area";"dna_roundness_sphericity";"dna_roundness_roughness";"dna_roundness_roughness_xy";"dna_roundness_roughness_xz";"dna_roundness_roughness_yz";"dna_io_intensity_ratio";"dna_io_intensity_ratio_slice";"dna_bright_spots_intensity_mean_norm";"dna_bright_spots_xy_rad";"date";"group";"outlier"
"20181019_R04-Scene-19-P51-B03_seg_0_cid_4";"20181019_R04.czi";18;4;"Control";"hiPS";"CBX1";"ZSD";"yes";442609;0.64750232370979;0.760908754469109;-0.0419357623358896;0.759496721611994;-0.648856329057129;-0.0463701854982209;0.0624937648974304;0.00182527115145582;0.998043685283449;148.674344546435;95.3137001122132;49.0287874087079;137.841004368296;501.908570596733;1397.98831534511;0.995127193264901;0.961548924696479;0;47;67.2346766559198;69.1778296419639;23.5616537395308;643.905702324173;687;284998459;702;1695;168.217281231621;5.9380879448995;0.00131265489173623;136.431427065449;0.782285101368944;328.864586615459;0.184144903625878;169.99754402574;1179.02691939638;6.74323269025043;10.4392736407277;0.000305356727150989;4.12750070664294;-0.194778007172608;0.937242307762411;106455;581.979578225541;677.583522297808;80237;714.445156224684;712.962692619627;129574;726.325559139951;725.134212981474;9;9;1172.31692712914;20.4444444444444;7.83313632533981;46100;0.91152726675739;14.0397165378515;10.296886101523;12.0923369399753;13.9198341783704;0.814589577877292;0.950377248784469;1.82063448560507;2.55101328577527;"D20181019";"CBX1 Control D20181019";"no"
"20181019_R04-Scene-19-P51-B03_seg_0_cid_5";"20181019_R04.czi";18;5;"Control";"hiPS";"CBX1";"ZSD";"yes";598324;0.5823677758083;-0.807187823261993;0.0964136488141511;-0.812060151135268;-0.583112623516315;0.0231943793641138;-0.0374977951119684;0.0918013413490551;0.995071067355621;162.168164399751;114.364605844407;52.8120973191281;155.14364993984;710.272732874447;1639.70710297903;0.995513778397388;0.975853005005112;0;55;69.4832064232757;77.2537872457063;26.4857184401762;675.60380161919;711;404229969;736;1704;172.775879111117;6.06201608304036;0.001155926294474;138.702325835225;0.821997242477633;406.566514395025;0.180138915110322;178.676817473219;1487.56373174487;6.93871465506236;10.6888682986076;0.000296613034867332;4.16426155578625;-0.208897019693439;0.950936425363006;137946;608.643563423369;691.447978793903;106033;745.937566606622;759.355099502488;190944;754.334160801073;758.175681341719;17;13;1156.68051147129;61.7692307692308;133.689165228183;56490;0.910735957300232;15.3862216431256;9.59962066676219;15.2718010581595;17.7542196964779;0.81594437747944;0.910572641504514;1.712069275956;4.43415796017848;"D20181019";"CBX1 Control D20181019";"no"
"20181019_R04-Scene-19-P51-B03_seg_0_cid_6";"20181019_R04.czi";18;6;"Control";"hiPS";"CBX1";"ZSD";"yes";367129;0.703124350921792;-0.710722236604878;0.0221370625009105;-0.711066037497722;-0.702831373790528;0.0203260997982451;-0.00111241093913902;0.0300326890417744;0.999548298048085;127.069386519011;101.808327157522;48.1823023918092;144.616839579593;505.942015267826;927.15769654184;0.987760421050159;0.958278316425775;0;47;56.6164944746942;53.244137619202;21.772592195114;629.753310144391;664;231200703;681;1363;150.908912180136;5.84474400131492;0.000938922710133229;179.347929445927;0.768018931513403;405.270912220843;0.153402280498184;200.578533780472;1441.73571943744;6.96298855335785;10.9477785255016;0.000250266025355671;4.37130482333197;-0.173937344515388;0.925607039428138;81845;572.009383590934;648.9377593361;63074;685.243174683705;680.648945921173;124365;699.706702046396;703.615665161514;7;5;995.826559714795;22;14.6833238743821;38414;0.961356755748058;10.765365398081;5.84472473287621;11.1685042553633;11.3921603263768;0.83475385778919;0.953410364072251;1.581296268989;2.64628371420061;"D20181019";"CBX1 Control D20181019";"no"
"20181019_R04-Scene-19-P51-B03_seg_0_cid_7";"20181019_R04.czi";18;7;"Control";"hiPS";"CBX1";"ZSD";"yes";618677;0.155438121367404;-0.987841316510897;-0.00291955814993252;-0.987615564211362;-0.155337459245504;-0.0220402151220305;-0.0213187183771999;-0.00630929070259532;0.99975282200031;168.011371463762;118.346944456099;48.5024770908064;157.179913409059;729.306880919259;1634.36147739936;0.995364724350796;0.976499518790433;0;47;58.8288767806141;81.1889580508084;23.1742961189765;679.727967905709;711;420532060;728;1750;160.802810527231;5.96301950700167;0.00123117099704499;115.598637099959;0.812119002004274;316.95876753882;0.176675689465078;155.037026095144;1152.23643305532;6.77978058464928;10.5614146569897;0.00029433205606705;4.14113935746966;-0.184691517959715;0.930873335108346;113502;600.685468097478;706.750811161583;92848;732.185227468551;745.015775034294;274717;740.108504388152;755.496471725471;17;17;1160.47417628865;107.352941176471;187.603129654213;55770;0.935408314756377;15.4480432674361;9.9737129058144;12.4564302346499;21.1765335825982;0.82040096626134;0.948638719937241;1.7072626566539;5.84563961319696;"D20181019";"CBX1 Control D20181019";"no"
"20181019_R04-Scene-19-P51-B03_seg_0_cid_8";"20181019_R04.czi";18;8;"Control";"hiPS";"CBX1";"ZSD";"yes";511447;0.866714025850049;0.498767740178578;-0.00612688762377521;0.488763872294382;-0.846749827874024;0.21005857786606;-0.0995825011465456;0.185055317006738;0.977669604269732;137.915762546525;98.1261185257894;68.0903497737758;239.526491188764;482.258689468792;1093.76514976049;0.975726516108049;0.867935822468304;0;60;63.9023183242838;53.1569976947758;29.2011039267021;627.766607292642;653;321069348;662;1447;124.958608584218;5.57323800387316;0.00155625679994171;127.478617993916;0.73184426802139;247.187958487466;0.173219327263806;180.137183951588;861.273215955947;6.44452941809858;10.2470498936468;0.000292351080851574;4.14033868074019;-0.142577456310501;0.875054312509861;94960;583.207392586352;654.196933010492;75223;663.690108078646;677.199468085106;227666;669.955931056899;671.811476738531;9;9;1021.04292276824;21;8.09663853432741;46456;0.991754786019547;10.3760117761685;8.13807746178531;11.7187949823447;7.60984986924798;0.878734495945272;0.966032851237085;1.6264689948573;2.58544147291321;"D20181019";"CBX1 Control D20181019";"no"
"20181019_R04-Scene-19-P51-B03_seg_0_cid_9";"20181019_R04.czi";18;9;"Control";"hiPS";"CBX1";"ZSD";"yes";367132;0.81541952461798;0.57868531830761;0.0146390316280706;0.555084572506268;-0.774488982813629;-0.303394022462282;0.164231897746211;-0.255519310181304;0.952752730716186;142.59050219599;80.8599579957796;67.5536039507003;200.144099100967;309.475434030565;1067.77775645022;0.98227608330151;0.762727100414821;0;58;62.3104550951701;55.3121138990881;28.1524492553087;673.098711090289;712;247116076;738;1582;161.697242110551;5.92969669932069;0.00116929002267433;159.916990523606;0.761558357857087;348.806160825489;0.171568339231048;195.371474329692;1235.30765277835;6.79424038921616;10.6238923468794;0.000283003113804023;4.23108318009988;-0.177815667428754;0.925614566542249;83053;617.4325310344;688.168067226891;60012;730.957391854962;734.638758231421;126418;747.040207881789;752.463193657984;9;6;1025.47150012879;20.5;5.79511288357124;39500;0.938607584557764;11.3709642613477;11.1896296699332;8.64279184796615;5.33906838852915;0.844690180186196;0.936743480406065;1.52350834020722;2.55447698497515;"D20181019";"CBX1 Control D20181019";"no"
"20181019_R04-Scene-19-P51-B03_seg_0_cid_10";"20181019_R04.czi";18;10;"Control";"hiPS";"CBX1";"ZSD";"yes";523103;0.952418034166624;-0.267779551484421;-0.145581592246362;-0.264623686442669;-0.963480068768535;0.0409934343434439;0.151242165971251;0.000518548532695546;0.988496605123024;140.744047495811;127.154917979782;53.5614996590386;139.884209602018;884.62261779364;1080.93450031824;0.991591114293618;0.987418512879693;0;52;70.4951586972355;64.825252388153;24.9783484323355;652.492759552134;689;341320920;701;1761;157.85587022799;5.93672697800014;0.00147680870922729;119.408715884767;0.770247738103479;272.402690051208;0.1924234321885;158.657832318363;970.202044320066;6.65003016211808;10.2951565304828;0.000322364404120474;4.04330750195901;-0.18844271264626;0.930725769643037;118241;594.859143613467;659.734428473648;94322;715.459012743581;725.732223903177;168526;722.538896075383;727.731940461559;11;11;1111.00189703179;20.9090909090909;10.723419955275;51368;0.91317171920098;12.8004697401109;2.49937547118746;15.9458358566794;14.3595299400515;0.831437067697775;0.909060403747025;1.70270379367025;2.57983920961739;"D20181019";"CBX1 Control D20181019";"no"
"20181019_R04-Scene-19-P51-B03_seg_0_cid_11";"20181019_R04.czi";18;11;"Control";"hiPS";"CBX1";"ZSD";"yes";521188;0.725170446884003;-0.688390692976251;-0.0156868349175966;-0.684273232544222;-0.717917957008754;-0.127921656602227;-0.0767982173591026;-0.10349908612183;0.991660210446305;140.161780998137;108.207471491718;60.7476365129951;190.082324471912;603.337371126088;1175.74831004676;0.986845002991944;0.949074587433304;0;55;65.6241509781499;66.6706217334244;26.5867211063954;635.769520787125;669;331355445;680;1483;148.244581296453;5.76620024825517;0.00127881220499491;153.515200847945;0.763627925369025;338.179927839967;0.171911602111552;188.733346828957;1199.20451051193;6.71452389312721;10.5325420401029;0.000284658978086247;4.21229057862315;-0.171293037479973;0.916640165702133;106746;575.963830026418;640.163636363636;85014;687.67805302656;690.82059533387;200954;697.264806871224;693.68358714044;13;13;1019.06203043879;61.9230769230769;131.31258158623;50126;0.933125610405142;11.8248998589423;7.54838452015073;13.1864494412876;12.5866788624637;0.837548657386296;0.926671324925177;1.60287965547188;4.43967651609154;"D20181019";"CBX1 Control D20181019";"no"
"20181019_R04-Scene-19-P51-B03_seg_0_cid_12";"20181019_R04.czi";18;12;"Control";"hiPS";"CBX1";"ZSD";"yes";671501;0.780083300088907;-0.624565776013259;-0.0372509913338797;-0.624976960085412;-0.77501698952231;-0.0935546113998238;-0.0295608573082448;-0.0962614013233259;0.994917030877686;161.122079005578;131.77761335629;53.9592023020689;160.517661827474;975.333512034013;1418.11889612846;0.993573298126854;0.986364204596534;0;52;74.1526311948902;74.4404029182384;24.3582317822312;692.063498043934;723;464721331;736;1785;164.988410524327;6.04993714903413;0.00122169515749964;112.876494764484;0.820348185733004;324.156671736247;0.180776722304676;163.648985834258;1183.7501921805;6.82743016070812;10.5760059153888;0.000302689183753465;4.10345256561878;-0.194753092973229;0.940286093717138;132900;610.353220466516;679.733987305251;109968;747.489124108832;742.751948051948;266945;765.912663657308;772.127168680171;17;17;1065.77777386221;83.9411764705882;152.212881339507;60062;0.920315914989149;14.6179800226048;5.24475195383333;18.0089468390409;16.4513450247745;0.816537927818266;0.915156115157991;1.53999998103432;5.16907209550094;"D20181019";"CBX1 Control D20181019";"no"
"20181019_R04-Scene-19-P51-B03_seg_0_cid_13";"20181019_R04.czi";18;13;"Control";"hiPS";"CBX1";"ZSD";"yes";450367;0.824629732552389;-0.563976603096274;0.0437743686483647;-0.546731467433028;-0.814484812372791;-0.194162800074031;-0.145156834868714;-0.136179593089596;0.979992148803677;145.644483235997;95.7358487163904;65.6049293242962;204.609342528514;423.791521243201;1203.46994351742;0.985441273842731;0.875727006072667;0;63;71.6145277074031;57.7879706994518;30.1393752206534;665.276891957004;702;299618758;722;1378;157.797267417275;5.8854985921327;0.000936717520643775;210.341082303946;0.764253228123449;464.199079659456;0.156958539385529;230.636591884771;1646.45523633387;6.97080124299074;10.9275442416167;0.000255268339264982;4.37302128477613;-0.178883825291767;0.930204239202614;102615;611.182244311261;678.3375;74255;726.442892734496;722.48513986014;153020;738.034564109267;743.154702758266;9;9;1024.74468080686;29.3333333333333;14.0633487398193;47410;0.898559734107162;12.0058245652757;10.8647691954469;11.651587630055;8.92507360981194;0.841335568733602;0.93889474340097;1.54032808473541;3.05566522949169;"D20181019";"CBX1 Control D20181019";"no"
"20181019_R04-Scene-19-P51-B03_seg_0_cid_14";"20181019_R04.czi";18;14;"Control";"hiPS";"CBX1";"ZSD";"yes";395962;0.687596000816477;-0.704303714560985;-0.176544660969357;-0.724664534312025;-0.680895614674397;-0.106030536297384;0.0455307848770726;-0.200841827249141;0.978565024950158;116.109215552845;102.113875325392;63.1763102095001;194.189478840065;576.358725521938;716.794631113989;0.962603642369959;0.941531603496623;0;58;56.6790651628187;59.5550759921407;27.2267364039984;631.731150969032;666;250141530;671;1365;149.243225541052;5.80467942812619;0.00105950653616997;188.970820537043;0.74780447162934;390.278602943777;0.159643210699797;209.310406332369;1372.14359123807;6.85147447494228;10.7864272792292;0.000261510911532224;4.33541103778571;-0.167061292642511;0.916959861598952;85190;580.798520953163;643.355692850839;65100;686.83089093702;692.181983621474;144141;692.265698170541;691.36959553696;8;8;1089.62935968066;24;7;41062;0.948477732337492;8.60031460105814;4.19511351793198;9.45908716685582;10.4918631292322;0.845620848766426;0.929460327015191;1.7248308208472;2.76395319577068;"D20181019";"CBX1 Control D20181019";"no"
"20181019_R04-Scene-20-P43-B03_seg_0_cid_2";"20181019_R04.czi";19;2;"Control";"hiPS";"CBX1";"ZSD";"yes";461410;0.469812422839888;0.869841766597084;-0.150504446540884;0.86329935949562;-0.488332348394922;-0.127458751780929;0.18436513564057;0.0700486873136421;0.980358443716312;145.706740405612;119.453532354088;53.9803826542842;134.223293498844;677.036364754436;1199.88955235107;0.993723633706638;0.980151237802161;0;52;56.4519191174877;66.1392665958692;24.0396003554323;702.51478511519;742;324147347;759;1916;188.306351781881;6.18800116384401;0.00121442007257255;125.473790235854;0.827063229585503;376.009041582674;0.182816695522758;164.317949485649;1378.56237609484;6.88648634193138;10.6246430170161;0.00029979289704631;4.15211105140848;-0.204533095227249;0.947764416975758;109019;626.391812436364;692.454420836189;83919;784.336967790369;801.662897526502;138283;794.779126863027;790.20658449056;13;13;1239.71171177452;59;133.7235955245;47760;0.903190736838439;13.2958056478402;8.53325430508063;12.9223564246994;14.7853087057558;0.79862589443034;0.86377256945872;1.76467704031488;4.33362242065961;"D20181019";"CBX1 Control D20181019";"no"
"20181019_R04-Scene-20-P43-B03_seg_0_cid_3";"20181019_R04.czi";19;3;"Control";"hiPS";"CBX1";"ZSD";"yes";430798;0.572872963597053;-0.818975577962502;0.0330994000023429;-0.819643435631129;-0.572459256478362;0.0217953687521081;-0.00109818319455755;0.0396156834249601;0.9992143872165;153.545930000882;96.6703070664525;52.5708806456732;154.461351887047;475.923696339833;1311.03978918014;0.993035452669427;0.945868313343923;0;50;60.4799720518665;70.9345191946109;20.626395665718;626.652178050966;658;269960505;668;1642;160.248259709948;5.91183140826338;0.0015030345117636;138.939566788822;0.797840610228149;355.711750754567;0.189373319684486;172.958909214386;1283.90743622944;6.71672458123273;10.4010930625567;0.000310786844430523;4.13139540381976;-0.191327672889091;0.93427419746519;94075;569.586989104438;639.950924608819;73440;686.849509803922;707.211890243902;149955;689.771371411423;699.41536596454;10;10;1148.2178825629;71.9;145.743919255659;45248;0.907120967838551;13.4806956454584;10.3766880371139;11.3852278028217;13.7922716211466;0.829274798881404;0.904892767552471;1.8323049416889;4.78398169066464;"D20181019";"CBX1 Control D20181019";"no"
"20181019_R04-Scene-20-P43-B03_seg_0_cid_4";"20181019_R04.czi";19;4;"Control";"hiPS";"CBX1";"ZSD";"yes";514554;0.965787260078282;-0.246620898538687;-0.0802066124110408;-0.245002300841562;-0.969070947478216;0.029586674973944;0.0850225902500315;0.00892362917449993;0.996339062764043;164.402184915698;115.56582042777;46.6783092984315;122.385542608475;705.626605568297;1572.03990463339;0.996964972320463;0.984844022329471;0;47;86.016470574517;64.396325750067;21.3752492449772;676.727672897305;712;348212931;731;1952;175.91879807881;6.08697256218113;0.00143565775194234;103.488576827056;0.82310054956729;301.533981902555;0.194953254202156;148.631078993234;1102.64735078316;6.73479178600937;10.3561255335341;0.000326037510820864;4.02675774698647;-0.203216017386549;0.942753736314894;116113;603.766391360141;659.011976047904;91233;747.196781866211;742.860267857143;168484;758.177987227274;770.059965803615;13;11;1230.62999963354;107.090909090909;195.937584934802;51514;0.898013026746465;15.8824873579843;10.5466107479925;20.1969350365049;12.7771040299003;0.808042012509963;0.887127774310628;1.81850107350389;5.8385010990875;"D20181019";"CBX1 Control D20181019";"no"
"20181019_R04-Scene-20-P43-B03_seg_0_cid_5";"20181019_R04.czi";19;5;"Control";"hiPS";"CBX1";"ZSD";"yes";429519;0.905593671101267;-0.418081211514896;-0.0714716967726851;-0.419444330489808;-0.90776969385894;-0.0045427448974588;0.0629806040085866;-0.0340922790303557;0.997432283430424;149.044590042988;96.1884245388187;52.3878192497498;144.054079129272;483.545353419508;1299.62819643604;0.99383798138333;0.954593262895589;0;50;67.966408936508;53.880245111392;22.8787387752346;658.683373727356;700;282917024;721;1525;170.348068583716;6.04898279991814;0.000936485734980462;175.867003403951;0.793523536223188;442.5608879339;0.16096383409034;195.60509508942;1594.37654833165;7.04177493565591;10.9803445118917;0.000260212225731906;4.34411432227093;-0.190990251588697;0.941987863727461;98458;595.749426151252;706.031361368496;74498;727.16781658568;736.15808297568;139526;734.804459383914;737.643928256395;9;9;1152.25836336081;72.1111111111111;157.702564232266;44904;0.915264922530289;13.385787752325;10.3612403759911;16.2159919116384;8.95252390291022;0.819273642979023;0.959075744321918;1.74933573446741;4.79099985079988;"D20181019";"CBX1 Control D20181019";"no"
"20181019_R04-Scene-20-P43-B03_seg_0_cid_6";"20181019_R04.czi";19;6;"Control";"hiPS";"CBX1";"ZSD";"yes";569906;-0.0888391306622544;-0.993071849940175;-0.0769149512095839;0.986876045669097;-0.0982125553487142;0.128179422905558;-0.134845390531901;-0.0645181744028262;0.988763938371554;154.544361632986;130.625423410312;61.0442789054376;158.335776379347;812.906892910285;1303.5168340306;0.99259532987916;0.980847500581765;0;58;65.1557046249732;79.588672517924;23.7125438230164;606.907683021411;649;345880330;658;1462;156.99726117949;5.77068650734611;0.00146568026916626;161.493375137373;0.766345417317747;365.261413465647;0.178170869531365;191.532337745358;1299.55227872521;6.65027306933695;10.4034894796825;0.000291935552387472;4.20104052270173;-0.175942787029929;0.919907214777741;133340;547.566904154792;621.51747311828;101505;672.454824885474;669.060975609756;177127;681.448243350816;681.23296651838;16;14;976.721174314613;54.5714285714286;130.155244823641;55394;0.899458326748896;13.6743021974999;5.06029658372544;14.3166762954649;18.6057668899337;0.814280578993613;0.92893995581173;1.60934059930191;4.16780820305569;"D20181019";"CBX1 Control D20181019";"no"
"20181019_R04-Scene-20-P43-B03_seg_0_cid_8";"20181019_R04.czi";19;8;"Control";"hiPS";"CBX1";"ZSD";"yes";528022;0.60838957153431;0.792938972444596;0.0333153902394561;0.78615358194544;-0.607872187022609;0.111597266268958;-0.108741320769303;0.0417035996391129;0.993194912861765;171.076270792607;101.918667153977;53.20523246397;145.13323180423;538.288670810444;1799.14263644854;0.996741026721218;0.962966881830156;0;50;70.9591494293798;77.0444924643291;22.7971826931454;619.397045956419;655;327055267;659;1627;166.14047368628;5.92539370999181;0.0014933371700898;139.130817190628;0.801313389918371;364.945018134424;0.187576112097132;175.971660188904;1320.64925534707;6.74474349387369;10.4274512104062;0.000307272651346013;4.14118323632788;-0.195581697355111;0.938059881224015;123477;556.149477230577;651.242875647668;93760;683.711497440273;682.632478632479;164250;700.116669710807;702.953350779383;12;12;1180.70574378584;20;12.4163870214594;53416;0.885296059264139;16.6987206940637;14.6783837033593;12.8402810225976;16.6709393815231;0.813427124324702;0.954016833409841;1.9062179122322;2.52313252202016;"D20181019";"CBX1 Control D20181019";"no"
"20181019_R04-Scene-20-P43-B03_seg_0_cid_9";"20181019_R04.czi";19;9;"Control";"hiPS";"CBX1";"ZSD";"yes";482793;0.0676714864565815;0.997671215492361;-0.00852735004274965;0.995311587771217;-0.0669145144163342;0.0698376045463036;-0.0691043643274169;0.0132133848207453;0.997521926221415;163.323598735105;101.741851117731;50.0049335038169;130.695842866178;572.695085125578;1574.64611314213;0.996549535790598;0.973611483720032;0;47;53.3462684835944;79.1894207248241;21.9485431644618;655.163890114397;692;316308540;707;1816;171.628103384155;6.03134506712678;0.00135336131095611;114.175215452919;0.811161368280471;313.331301060994;0.187490274697608;149.936973479728;1139.14998879105;6.76517826470337;10.4529620912819;0.000311784367094676;4.08143333143455;-0.197500639198847;0.939786473065152;113468;591.07850671555;670.898064516129;85526;724.232163318757;732.251473477407;149177;737.535424361664;739.902791030534;15;15;1192.81371559343;23.1333333333333;5.0710507348631;49336;0.900402368643221;15.5495063252938;12.4173113010534;10.2349085923503;19.8351935750643;0.816145065978515;0.91621265209626;1.82063409414269;2.71358963374808;"D20181019";"CBX1 Control D20181019";"no"
"20181019_R04-Scene-20-P43-B03_seg_0_cid_10";"20181019_R04.czi";19;10;"Control";"hiPS";"CBX1";"ZSD";"yes";560870;0.892672810918818;-0.450699662314506;-0.00225100774926729;-0.449237217303823;-0.889351258548662;-0.0850897262131541;-0.0363479742958887;-0.0769685215364192;0.996370750000763;163.702264475164;119.439260400989;51.642376178516;137.840811131;779.613153167531;1557.19245012421;0.996074506040111;0.98424559886713;0;50;79.9435020593007;66.4933692299463;21.6871770642038;673.001922014014;708;377466588;722;1859;170.708350041895;6.06127010653099;0.00138200394003571;115.253857758579;0.799963354360329;297.781891367255;0.188615146980711;158.507137241699;1075.87370771044;6.74492753575268;10.4328956935544;0.000312866395813688;4.08730937899307;-0.192165923315804;0.935546421586836;119613;601.314255139491;686.95798854233;94783;739.511452475655;737.912148594378;202587;746.144510753405;757.637791070284;18;14;1177.42178760914;91.7857142857143;174.004588844017;56380;0.868685699761956;15.8459955108185;8.716372957544;20.5599653965936;15.4022445857465;0.813123654983946;0.930948202778463;1.74950731802609;5.40521047393935;"D20181019";"CBX1 Control D20181019";"no"
"20181019_R04-Scene-20-P43-B03_seg_0_cid_13";"20181019_R04.czi";19;13;"Control";"hiPS";"CBX1";"ZSD";"yes";675946;0.999294644415156;0.0336871602721468;0.016594844861736;0.0337317522827732;-0.999428005989295;-0.00241448383605667;-0.0165040156059068;-0.00297255396244517;0.999859380809032;188.008984719949;123.772486400439;52.9395908298387;158.346873391922;735.904043736967;2013.27801327549;0.996902190621565;0.976575889241453;0;52;91.7641276078267;64.0803392578697;24.9484174771357;655.561454613238;692;443124143;712;1916;171.674300179198;6.07771991336082;0.00151389903344008;100.826744299079;0.824958539163269;299.045632932626;0.200621996041685;148.099715837799;1095.35578743142;6.73379246029721;10.3096571520992;0.000336178129291311;3.98032362871183;-0.211290871320545;0.948643285658138;157383;583.972284173005;663.283446712018;119149;722.627197878287;726.865839909808;212783;744.17873608324;746.793280282935;12;8;1272.94154296058;21.125;12.2824824445224;64526;0.865360291691298;17.742458521659;13.5638425476626;23.2668225826441;10.9526245218961;0.808123865096154;0.912525269854916;1.9417577619959;2.59312482260931;"D20181019";"CBX1 Control D20181019";"no"
"20181012_R01-Scene-01-P12-A01_seg_0_cid_3";"20181012_R01-Scene-01-P12-A01.czi";0;3;"TSA-50nm";"hiPS";"H2B";"ZSD";"yes";650836;0.991060772774142;-0.13190133962642;0.0200145265513828;-0.132242359018248;-0.991075178384817;0.0167913451156125;-0.0176210995573205;0.0192880116719845;0.999658676477193;189.097553759927;111.362682710822;45.7966053014078;132.379253225058;708.08490247411;2250.65642787187;0.998268719022193;0.982368682903009;0;44;95.4928046389567;57.2565776939198;21.1091042904818;863.968039567572;913;562301503;936;2368;240.684806962908;6.49239026784604;0.000852827512228728;114.374920510928;0.843499870167357;374.833110422539;0.162581666892582;144.828543498989;1384.95752117923;7.05201742778527;10.9855992888743;0.000268665829944191;4.23462844562349;-0.195877082707486;0.945965566421717;149136;757.313177234202;936.143753565317;116878;958.10101131094;953.138554216867;207207;973.421303334347;975.816245456851;17;17;1587.77360728353;77;152.266407403371;59962;0.904914862494779;19.024498715735;14.8466672467597;24.8351176598308;12.0748657793958;0.790431455862879;0.982169643042596;1.83776891570924;4.95074350336915;"D20181012";"H2B TSA-50nm D20181012";"no"
"20181012_R01-Scene-01-P12-A01_seg_0_cid_4";"20181012_R01-Scene-01-P12-A01.czi";0;4;"TSA-50nm";"hiPS";"H2B";"ZSD";"yes";406690;-0.075427731209943;0.996890047681359;0.0228230190460859;-0.994069130361704;-0.0733766940179528;-0.0802647172605793;-0.0783404201319194;-0.0287418442145445;0.996512260318307;138.400066426359;112.791891996036;42.9849906743441;106.457689576611;686.275638634184;1100.00238145039;0.995305845847552;0.98789503722054;0;41;58.7388649831567;67.8358897440311;20.5535592220119;905.525717376872;963;368268254;981;1954;255.44670242814;6.61293589693125;0.00044585890888452;207.183220581656;0.838874973279051;668.192148355451;0.125597839784746;199.51687381944;2465.58537284014;7.5484413913671;11.8425140372527;0.000200217246684577;4.63113567058697;-0.198453168561488;0.95695140125079;99870;784.015890657855;927.41647597254;76100;1020.07597897503;1011.03014184397;112201;1055.63478043868;1067.49146849389;11;11;1490.33299898497;22.9090909090909;6.81515084145139;42682;0.92805579519207;12.8493465726168;5.35872351060176;12.806804067022;17.0260163881139;0.768585778723689;0.917298542930746;1.6458207319635;2.70040554729227;"D20181012";"H2B TSA-50nm D20181012";"no"
"20181012_R01-Scene-01-P12-A01_seg_0_cid_5";"20181012_R01-Scene-01-P12-A01.czi";0;5;"TSA-50nm";"hiPS";"H2B";"ZSD";"yes";677287;0.946526370249395;-0.32203321054794;0.0195561173726335;-0.321654166202758;-0.94664100670379;-0.0202336796268673;-0.0250285394482857;-0.0128614047063501;0.999603999832966;166.131240600243;127.132366027765;48.0195097370938;150.51613312925;897.95158702016;1649.6773067675;0.995828955864696;0.985851398552153;0;47;82.5155406792098;66.8400899470978;22.7391416046669;857.237482780564;903;580595803;929;2141;230.87421377629;6.44116089984981;0.000722700333109734;133.560152191044;0.84240047055565;438.051669376803;0.155943718830306;166.0616102471;1618.64652531617;7.18667003545621;11.1701248619346;0.000255533280652596;4.30948317464662;-0.203432485108482;0.953140454102922;144516;740.642454814692;916.541047188106;117481;951.047522578119;956.303738317757;241433;957.480162198208;960.125031257814;13;13;1485.64562955142;25.6923076923077;10.8087188124617;60052;0.928161737236243;15.6329697023816;7.45482367515632;21.1039923148548;15.1592534859979;0.778764927337115;0.958420437423367;1.73306191037346;2.8597404667797;"D20181012";"H2B TSA-50nm D20181012";"no"
