"cell_id";"czi";"series_id";"cell_seg_id";"condition";"cell_type";"structure";"scope";"minipipeline";"dna_bright_spots_intensity_mean";"dna_bright_spots_number";"dna_bright_spots_number_used";"dna_bright_spots_xy_cross_sec_area_mean";"dna_bright_spots_xy_cross_sec_area_std";"dna_intensity_entropy";"dna_intensity_max";"dna_intensity_mean";"dna_intensity_median";"dna_intensity_mode";"dna_intensity_std";"dna_intensity_sum";"dna_io_intensity_inner_mean";"dna_io_intensity_inner_slice_mean";"dna_io_intensity_inner_volume";"dna_io_intensity_mid_mean";"dna_io_intensity_mid_slice_mean";"dna_io_intensity_mid_volume";"dna_io_intensity_outer_mean";"dna_io_intensity_outer_slice_mean";"dna_io_intensity_outer_volume";"dna_position_highest_z";"dna_position_lowest_z";"dna_position_x_centroid";"dna_position_y_centroid";"dna_position_z_centroid";"dna_roundness_roughness";"dna_roundness_roughness_xy";"dna_roundness_roughness_xz";"dna_roundness_roughness_yz";"dna_roundness_sphericity";"dna_shape_1st_axis_length";"dna_shape_1st_axis_x";"dna_shape_1st_axis_y";"dna_shape_1st_axis_z";"dna_shape_1st_eigenvalue";"dna_shape_2nd_axis_length";"dna_shape_2nd_axis_x";"dna_shape_2nd_axis_y";"dna_shape_2nd_axis_z";"dna_shape_2nd_eigenvalue";"dna_shape_3rd_axis_length";"dna_shape_3rd_axis_x";"dna_shape_3rd_axis_y";"dna_shape_3rd_axis_z";"dna_shape_3rd_eigenvalue";"dna_shape_equator_eccentricity";"dna_shape_meridional_eccentricity";"dna_surface_area";"dna_texture_distance_used";"dna_texture_haralick_ang2nd_moment";"dna_texture_haralick_contrast";"dna_texture_haralick_corr";"dna_texture_haralick_diff_entropy";"dna_texture_haralick_diff_var";"dna_texture_haralick_entropy";"dna_texture_haralick_info_corr1";"dna_texture_haralick_info_corr2";"dna_texture_haralick_inv_diff_moment";"dna_texture_haralick_sum_entropy";"dna_texture_haralick_sum_mean";"dna_texture_haralick_sum_var";"dna_texture_haralick_variance";"dna_volume";"group";"dna_io_intensity_ratio";"dna_io_intensity_ratio_slice";"dna_bright_spots_intensity_mean_norm"
"20181114_R05-Scene-05-P12_seg_0_cid_2";"20181114_R05.czi";4;2;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";810.973823447508;3;3;31.3333333333333;16.0485374896143;5.93707425952769;910;584.269111430075;622;655;149.656252844736;536097876;671.955678156211;673.482020609642;312487;645.625820705885;662.659125766871;159771;502.676204915968;548.447596532703;202483;55;0;109.769796404131;89.8548356334729;26.0339958563702;24.1778260492798;24.4093740921642;25.4569021360747;15.5002557870994;0.784113279344892;215.535696069323;0.88359216438156;0.467793328489487;0.0208395984663288;160.579225123935;144.93334323102;0.464901559034507;-0.871072237550265;-0.158428840103244;954.746107941124;59.5796702150378;0.055959158774911;-0.149674843543934;0.987150451430431;3276.95025974053;0.985754510900352;0.998798648846019;87126;"[1, 4, 7, 10]";"[0.00035265272028035425, 0.0002188006020211562, 0.00018499980641293096, 0.00016912254176829178]";"[374.43442032686585, 974.1008162704863, 1430.906275005071, 1802.1955191516004]";"[0.8234172372476884, 0.5153767659139119, 0.31247312637421043, 0.1764186084216383]";"[4.83223254730531, 5.658151959761083, 6.018925948419644, 6.223135910825947]";"[0.00017907150442930558, 9.435193329849386e-05, 6.899643107755375e-05, 5.7087060032173444e-05]";"[12.122083791066347, 12.819432522443083, 13.065694468676234, 13.185925534413002]";"[-0.20183816463753895, -0.07522009339378458, -0.03616157405776065, -0.023326911121560608]";"[0.9608922742198497, 0.7655033462027669, 0.5487538688747946, 0.44191084507316963]";"[0.11587716187782648, 0.06709578061209938, 0.052083050242754364, 0.04500633233388326]";"[7.725394956047788, 7.58964526991133, 7.493389073186283, 7.431357922158432]";"[320.436708794877, 325.22371504399575, 327.14818006923116, 327.40690010836715]";"[4039.104160273218, 3180.6946316116932, 2799.4586907635776, 2586.5503387168]";"[1103.3846451500203, 1038.6988619705444, 1057.5912414421614, 1097.1864644671002]";1155.852524736;"CBX1 TSA-50um 20181114_R05.czi";0.778587517405011;0.82764663641809;1.38801420027587
"20181114_R05-Scene-06-P13_seg_0_cid_1";"20181114_R05.czi";5;1;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";959.502584338157;26;26;44.8076923076923;27.6266582944936;6.08658807410192;1222;709.735003204057;748;773;155.330046231041;666749193;772.7307762167;786.528630180323;501007;751.056717559737;798.356010568032;122872;591.733910821191;684.27609223301;141648;63;0;74.4135234619995;77.1758526942819;29.4876436237139;12.6555019849454;1.85260250704894;15.365587251582;16.2276087279713;0.985096678216458;155.16420800835;0.466584771679423;-0.884438852141796;0.00815890059773247;275.286710329782;147.026460099175;-0.883788019355063;-0.466565644784003;-0.0351459236859969;1155.25790282826;65.3244719510716;-0.0348910831204158;-0.00918781417910849;0.99934888622007;1334.73499388462;0.971193981764797;0.978499705520291;70130;"[1, 4, 7, 10]";"[0.000381134821885804, 0.0002600594893345194, 0.0002347989506528051, 0.00022376202021725952]";"[215.6257667383094, 561.6857436529865, 818.9647505380245, 990.0152499678485]";"[0.8451274141674543, 0.5773429369503984, 0.3832143481263874, 0.26156567138474346]";"[4.733323177336566, 5.504233506688588, 5.79092393251246, 5.934915633754503]";"[0.00017953424149818247, 9.815860707243538e-05, 7.776608419034416e-05, 6.870769191654125e-05]";"[12.10811234769572, 12.74772656086487, 12.922199156536562, 12.9917662162638]";"[-0.1769006228533854, -0.0649560154981922, -0.0329646715964317, -0.02114841688964168]";"[0.9441075018674983, 0.7399049623178722, 0.557172370301021, 0.4453059244052966]";"[0.11207500691552405, 0.06901603794428379, 0.058141083688836206, 0.053024330081882]";"[7.59749774416245, 7.442683515870711, 7.341490418043984, 7.281943099806425]";"[249.87739052880605, 253.18838994576734, 254.61788284191368, 254.9675898211726]";"[2615.193048596966, 2131.8755307994206, 1862.6199928248507, 1708.3203065836424]";"[707.7047038338203, 673.3903186131022, 670.3961858407193, 674.5838891378728]";1183.416283008;"CBX1 TSA-50um 20181114_R05.czi";0.787868475158303;0.857106457739507;1.35191667313369
"20181114_R05-Scene-07-P2-C03_seg_0_cid_1";"20181114_R05.czi";6;1;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";1016.80952380952;2;2;9.5;2.5;6.13798864284739;1200;626.666404334243;664;744;160.943020608876;261178264;737.239852052999;746.057656395892;149513;688.031526540277;718.690095846645;65881;527.702722163115;544.292353823088;93051;66;0;54.8455301914227;54.9958730630989;32.6888601496255;7.14462271542598;5.01715505813635;8.12881998595388;8.6011559780558;0.950278447147028;113.260838381173;0.187525665101599;0.976191091837588;0.109018700896408;227.377987662575;110.22324904018;0.923067862958102;-0.137190611832363;-0.359338915787066;546.995037002059;69.5624508116785;-0.335827106264764;0.168016928438773;-0.926817385710818;675.912740559517;0.90950835078162;0.941718696106558;42538;"[1, 4, 7, 10]";"[0.00041905100310742196, 0.0002564942449816168, 0.00021855287032510442, 0.00020207010323014394]";"[197.89937222913505, 518.1442198417245, 810.1804506250902, 1049.7476797440338]";"[0.8594750933392092, 0.6141433108177293, 0.4046385774692397, 0.25139219070141694]";"[4.545753385890154, 5.39581800627165, 5.769686628788202, 5.972648265004374]";"[0.00021364132245005565, 0.0001082559060257743, 7.853849636415263e-05, 6.534306499359902e-05]";"[11.790936868954107, 12.514285662760585, 12.759840289222229, 12.868599259644467]";"[-0.21213215497197005, -0.08323248885429438, -0.040009893694486744, -0.023626604267630205]";"[0.9647845060791173, 0.7977632928425199, 0.6029269665364617, 0.47706177785799597]";"[0.13173329831654884, 0.0739757746533942, 0.05789545569630075, 0.05002663195931721]";"[7.557817506905637, 7.42202313966221, 7.325983895110611, 7.261649340419813]";"[242.29221029547824, 246.74338822517592, 249.26739450782344, 250.42737611362833]";"[2687.5924544707104, 2212.995347203353, 1937.3086427293938, 1762.132750714838]";"[721.3729566749615, 682.7848917612699, 686.872273338621, 702.9701076147202]";525.015209088;"CBX1 TSA-50um 20181114_R05.czi";0.766974625155092;0.757339438749174;1.62256906829042
"20181114_R05-Scene-07-P2-C03_seg_0_cid_2";"20181114_R05.czi";6;2;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";879.194324045408;3;3;15.3333333333333;3.85861230093008;6.01717174825058;1017;618.866747720365;658;704;148.028847994739;234148234;711.749335128766;719.356024358417;148525;668.99810921842;697.841889117043;58177;526.212156722882;578.738219895288;78508;60;0;47.7747535350866;54.6240280163869;29.6908682436897;7.19904400095504;4.61798769854197;5.72197747370526;8.95313932685324;0.972037143805077;117.046095886141;0.381978639675332;0.922738137553206;-0.0514455861724249;224.696723843505;96.6536268176571;0.920648069150882;-0.375076408643677;0.10828121003994;431.705897055741;64.4369468236858;-0.0806191763821394;0.0887243888894335;0.992788261018261;711.669173546762;0.853870417321807;0.948848413062707;38864;"[1, 4, 7, 10]";"[0.0003314042276492295, 0.00022218992987661082, 0.0001966663563149049, 0.00018391947165622067]";"[281.38428064227907, 699.3749998041117, 1063.613669692804, 1340.448397073128]";"[0.8438281363826181, 0.5920240089178972, 0.3868641561791055, 0.24851584184192912]";"[4.808860375533407, 5.606889398526847, 5.9506100618858015, 6.130600244865546]";"[0.00017467855046334276, 9.162291543606125e-05, 6.845706438618548e-05, 5.8351911394735625e-05]";"[12.184119211501763, 12.823084451974019, 13.026131841397499, 13.11703505843922]";"[-0.1911220632520411, -0.0753098407422284, -0.037446126432466656, -0.02350737402700394]";"[0.9558366510584388, 0.7809983217390573, 0.5974504992397583, 0.4867906013809273]";"[0.11033235635662647, 0.06459118540128297, 0.05249150343116581, 0.04688665657266055]";"[7.694864363827571, 7.5502535472480625, 7.45744075418593, 7.404688628097261]";"[280.25671341865933, 285.3484932374108, 288.0711401523068, 289.21262655332407]";"[3418.3834389852036, 2785.4024500887563, 2438.386109992508, 2239.691838618031]";"[924.9419299068709, 871.194362473218, 875.49994492133, 895.0350589227842]";476.6120352;"CBX1 TSA-50um 20181114_R05.czi";0.786567479746165;0.829325709621053;1.42065206651347
"20181114_R05-Scene-08-P3-C03_seg_0_cid_1";"20181114_R05.czi";7;1;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";861.974847049446;4;4;66.75;65.3696221497417;6.13367335784556;982;624.285602874412;655;733;152.370921139899;313792164;716.103549889377;737.754020813623;211077;665.957877210693;726.678119349005;76277;521.765324439549;568.098603122432;98046;68;0;65.0228054957604;46.4121700932274;35.2831816680659;9.91676332647019;9.17284418681721;12.1167745998816;6.70549987922339;0.965425241427403;133.489792064699;0.999422889264788;0.0208061784124532;0.0268512821573421;236.195669941718;103.995605989751;0.031361993326225;-0.868860007291658;-0.4940634707239;499.309920839168;71.9571368503231;-0.0130504324920613;-0.494620451122888;0.869011102082569;1036.46643668654;0.881038688085535;0.973687937618681;47294;"[1, 4, 7, 10]";"[0.0002457027792492283, 0.00014621992851243155, 0.00012209113015640473, 0.00011173636311597993]";"[282.9443699070942, 765.732729472964, 1244.2879938470296, 1666.8920599523321]";"[0.8820899792288457, 0.6658124081623883, 0.4605418573631548, 0.2951833035992375]";"[4.853646617943101, 5.713821827476729, 6.105823577304392, 6.327835315262628]";"[0.00016731061756648381, 8.262845964921774e-05, 5.8027667848948675e-05, 4.682221604773659e-05]";"[12.518446783350651, 13.275017162918243, 13.545658427848439, 13.665383619314808]";"[-0.21023755222543983, -0.08850598431299418, -0.04599832217655301, -0.028758741956709057]";"[0.9697160112054904, 0.8264690165351072, 0.6529595378169409, 0.529712387093321]";"[0.10645227340361048, 0.0588056691595571, 0.044987075517499905, 0.03849320675166496]";"[7.968531386376928, 7.857989725232029, 7.773253611145207, 7.704783226358203]";"[295.50342934554067, 301.04073883331915, 304.24858059271264, 305.84892990587457]";"[4606.404049507031, 3883.110901428993, 3416.860302186589, 3088.3606995198925]";"[1222.337104853534, 1162.2109077254877, 1165.287074008406, 1188.8131898680533]";633.184159104;"CBX1 TSA-50um 20181114_R05.czi";0.783480971236376;0.781774747299896;1.38073798767845
"20181114_R05-Scene-09-P1-C03_seg_0_cid_1";"20181114_R05.czi";8;1;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";1006.40855134142;3;3;160.333333333333;88.3075434049788;6.52459200163967;1170;675.055643772041;711;674;211.443888872848;390690479;812.239997753656;816.448736228127;124647;791.530060253559;787.939316239316;105222;588.284319684662;660.87376556462;162873;66;0;63.8729043305175;98.6361418428933;22.5540256378801;21.8006947766307;23.4090717062194;13.9185370517051;24.1411274964999;0.714974423045919;186.425710331681;0.103847977397095;-0.994409466807582;0.0191156981037461;152.205005524222;134.424831616294;-0.991571685228454;-0.102016384810145;0.0798639485842808;790.201827649331;67.5949501568161;0.0774673521151766;0.027248294510473;0.996622466033419;2660.78192560578;0.981274337294571;0.99836256140712;70436;"[1, 4, 7, 10]";"[0.00023603135415227604, 0.0001169876382069033, 9.260319057088605e-05, 8.324198420847539e-05]";"[393.12618074499335, 1271.9368815283367, 1967.3672513590755, 2482.7027350156136]";"[0.8680764896519426, 0.5592807899001021, 0.3487448173014488, 0.2181852749455443]";"[4.957103537166475, 5.987801815175893, 6.371361629093768, 6.568617752976128]";"[0.00016617579703488773, 7.159543321159292e-05, 4.919991515034272e-05, 3.98236294180187e-05]";"[12.667864384162893, 13.620372079048146, 13.931221037511968, 14.073919514599456]";"[-0.22914873223209664, -0.08240887836702979, -0.04244807355472687, -0.02905321819942306]";"[0.9775728661043156, 0.8034072230637144, 0.6239434156800526, 0.5350778797707793]";"[0.11301002110500212, 0.0570886348248283, 0.0426792406470659, 0.0363210028927718]";"[8.145527793812446, 8.027779443233875, 7.944327865633157, 7.892412348197183]";"[295.1167363765361, 300.9428565706491, 302.5570977631197, 302.0098918658433]";"[5735.74621714512, 4629.817968317888, 4135.697235919322, 3874.638656176106]";"[1532.2180994725268, 1475.438712461553, 1525.766121819598, 1589.335347797927]";729.062099136;"CBX1 TSA-50um 20181114_R05.czi";0.743224230165322;0.838736882325969;1.49085273284712
"20181114_R05-Scene-09-P1-C03_seg_0_cid_2";"20181114_R05.czi";8;2;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";975.558265582656;2;2;66;57;6.08260129659905;1198;620.376061486289;662;687;166.321690916077;312456746;722.925914595623;728.84096024006;150367;697.704866665931;695.869863013699;90637;537.873167479268;594.343899521531;119985;55;0;62.586345469238;67.382417002047;27.7205399706546;13.3464489286119;5.108294141425;13.875353306907;16.7058520609446;0.871524005292448;144.237229333195;0.414106862723973;0.907712257162447;-0.0676310907938389;135.282941332081;121.028254306395;0.89387834364187;-0.391524821519391;0.218379991991659;775.709611100616;55.5194766964026;-0.171746944697646;0.150886620782842;0.973517444453749;1202.17614101183;0.98467507655862;0.993648133601114;52602;"[1, 4, 7, 10]";"[0.0004531854066686953, 0.00027685580960239, 0.00023059876405950633, 0.00020889742996908073]";"[251.9080264284508, 658.6489639494127, 981.9205802344228, 1235.879376669502]";"[0.8245947731330934, 0.5249960919620755, 0.3188558392482126, 0.18546180798713688]";"[4.617666953483242, 5.443373165107332, 5.802216473038366, 5.997361987170679]";"[0.0002079812636536182, 0.00010965929361397062, 8.073189497648417e-05, 6.768301483662535e-05]";"[11.74331781762248, 12.448453526583945, 12.70694434788397, 12.839173000767593]";"[-0.20589341820630302, -0.07721298346743553, -0.03718257890843737, -0.023669712361830606]";"[0.9598807667454973, 0.7686937418683695, 0.5653113289326239, 0.4606488771685555]";"[0.13096912245139836, 0.07538515666024424, 0.058685834245068055, 0.05078999180308142]";"[7.517970411057091, 7.382894912608538, 7.294763663440005, 7.247240610688086]";"[243.96794574555068, 248.03049053527306, 249.63486875389015, 249.6839090349004]";"[2748.646812643985, 2195.1442950936234, 1934.453191081181, 1794.7576042608378]";"[750.1387097681082, 713.4483147607586, 729.0934428289003, 757.6592452325838]";634.462766784;"CBX1 TSA-50um 20181114_R05.czi";0.770917895484321;0.854102083035361;1.57252725587997
"20181114_R05-Scene-09-P1-C03_seg_0_cid_3";"20181114_R05.czi";8;3;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";1000.92344295615;7;7;87;177.714056040274;6.34911070511098;1480;661.998433423807;707;770;188.978923086886;703167454;793.934436841132;786.652861933055;270350;760.92557469985;773.745292368682;202149;564.968494309472;631.102118893467;270713;52;0;79.9833598352082;130.220310133131;24.5930215809051;29.478661675736;27.9532056748191;9.90048624559963;35.9450510859693;0.672892523008533;260.506315956497;0.0331104310695799;0.999447093505772;-0.00303424409890285;133.527880685229;156.172447395615;0.998576181676119;-0.0329542282004754;0.04194792286697;1255.20493309333;52.9615920032741;-0.041824738415546;0.00441883769515442;0.999115191121572;4538.22931251518;0.99432561799838;0.999567052668924;112250;"[1, 4, 7, 10]";"[0.00047943996458169546, 0.00027416501831713686, 0.00022262982094512821, 0.00019838772624396737]";"[182.57355448805032, 534.2647533763155, 847.8935444796887, 1104.1020675585269]";"[0.8581121243446018, 0.5720813547827363, 0.34804732110958825, 0.19521351790809266]";"[4.465754269011452, 5.374631777868149, 5.766738336406197, 5.981730042324697]";"[0.00023067097033748846, 0.00011403456893935034, 8.122897609017058e-05, 6.65942810985301e-05]";"[11.642546898235285, 12.446156100411667, 12.734553124656873, 12.88488120749875]";"[-0.22424371414866245, -0.08321443912245163, -0.03877919109137959, -0.022857406915902524]";"[0.9689635269920343, 0.7817420828030855, 0.5599299227283139, 0.4252359889371648]";"[0.1439667746285122, 0.0782108363717485, 0.05911926911697681, 0.05015057411894437]";"[7.531454201755981, 7.393365768825008, 7.298558335170602, 7.241949802768572]";"[209.73792519281503, 213.7168154110889, 215.41454270647853, 215.49761078575827]";"[2494.9356190878398, 2038.6477211808003, 1788.8108903346101, 1639.9779914125634]";"[669.3772933939725, 643.2281186392779, 659.1761087035758, 686.0200147427745]";1338.052229568;"CBX1 TSA-50um 20181114_R05.czi";0.742475365652318;0.815645827015582;1.51197252503974
"20181114_R05-Scene-09-P1-C03_seg_0_cid_4";"20181114_R05.czi";8;4;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";791.549295774648;1;1;71;0;6.01047573267985;894;558.263859073697;594;612;151.350841489622;60593401;633.408869147309;625.564606741573;13733;633.492614221917;629.408163265306;20377;539.047564990351;573.038737446198;35236;41;0;33.9343830328269;35.2166318097642;23.6235362404297;4.98065489962397;1.67907415816688;5.66719924732726;6.17940276529803;0.982202595709831;74.4255221121362;0.626123220851599;-0.768800220155716;0.130061269403856;90.6851780932568;63.9141804283433;-0.771942974771393;-0.634696945707654;-0.0355503981759477;221.193946800519;47.0671575547294;-0.10988064438978;0.078140953397675;0.990868424863054;293.232949463011;0.912094342168013;0.950977573294728;16690;"[1, 4, 7, 10]";"[0.00029805968872963483, 0.0001747391976764639, 0.00014336373485792408, 0.00013062283918905182]";"[549.2782355334627, 1195.590809775196, 1619.5732639251478, 1953.2980025580096]";"[0.7325509066851725, 0.42920869833046804, 0.2702395992849561, 0.16696095251652385]";"[5.03910886469795, 5.8191573123431795, 6.152024731010991, 6.342954413085082]";"[0.0001607136904282962, 8.327897111619428e-05, 6.06679738237167e-05, 4.9782654840498984e-05]";"[12.39640233762904, 13.061705582639853, 13.296124100078048, 13.398973267188312]";"[-0.1844796017629436, -0.08181407199681537, -0.05576863044603557, -0.04887937638695456]";"[0.9513675664206604, 0.8094085370035072, 0.7226426084453207, 0.6956086334438443]";"[0.10664045222984239, 0.06115773366386786, 0.04748558161280147, 0.0403193378210271]";"[7.813897094083599, 7.7117579823889635, 7.6527692280907855, 7.608362366406836]";"[301.7101107355045, 305.27408966904875, 305.3165110271906, 303.97719136076427]";"[3731.3623420911877, 3067.3222841830675, 2845.268391435, 2736.3113034310572]";"[1070.1601444061573, 1065.7282734895662, 1116.210413840036, 1172.402326497268]";136.727880768;"CBX1 TSA-50um 20181114_R05.czi";0.850913732676161;0.910440586714559;1.41787665977166
"20181114_R05-Scene-10-P16-C03_seg_0_cid_1";"20181114_R05.czi";9;1;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";1357.22222222222;1;1;9;0;6.27913529905875;1483;656.316921994711;695;771;178.020420643353;395597650;777.357156956869;783.436074090806;222902;720.854355020988;744.93740685544;99104;536.064250527797;586.616255829447;127890;58;0;72.4331518330861;67.4152938014513;24.9173277987371;13.2910884506468;9.35834840488169;14.865457392699;12.1900786856311;0.895269109667044;160.471812165607;0.829556072599071;-0.558052001734714;0.0203638349503295;203.86490294729;114.105959904601;-0.557166546705225;-0.829583713147199;-0.0368280071885538;683.261336076994;60.8035731181686;-0.0374454489434839;-0.0192048494080368;0.999114113659013;1354.73547216416;0.954450183412493;0.988612569365097;57632;"[1, 4, 7, 10]";"[0.0005388127668450585, 0.00031982829634405544, 0.0002639919142434446, 0.00023690704354055662]";"[142.46488980547417, 390.01931392342124, 629.4398320149893, 835.7939220851852]";"[0.8724128990077029, 0.6354254913538617, 0.4253700242423663, 0.2693039505205045]";"[4.325964112653495, 5.182539661309414, 5.573750404291358, 5.793741888740266]";"[0.00025110166113956106, 0.00012954466214043172, 9.381438099505889e-05, 7.746144210940507e-05]";"[11.42532954680545, 12.185259920109964, 12.468728762871912, 12.614746862543022]";"[-0.2317153296968806, -0.09669211652626658, -0.04944910874075348, -0.030254199869207625]";"[0.9711616498198444, 0.8241839373885517, 0.639129339996914, 0.5014640315006961]";"[0.15259351393784742, 0.08581517497804772, 0.06596009600515611, 0.0567478010587387]";"[7.436759987875173, 7.322475292735165, 7.2361141330693775, 7.175677397683269]";"[202.76735652924864, 206.57536645937745, 208.6806921995281, 209.52938526643769]";"[2151.5602270775435, 1796.0688973409706, 1589.6947049583182, 1460.0494508099096]";"[573.5062792207553, 546.5220528160991, 554.7836342433299, 573.9608432237726]";759.296446848;"CBX1 TSA-50um 20181114_R05.czi";0.74365126158139;0.787470531659426;2.06793726740625
"20181114_R05-Scene-10-P16-C03_seg_0_cid_2";"20181114_R05.czi";9;2;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";972.665546218487;3;3;9.66666666666667;5.24933858267454;6.12070776136069;1103;595.176282815281;634;701;163.917857135999;299626025;701.567161340762;701.207110990942;141979;672.390824433104;689.838095238095;95035;509.68764286009;580.970234325522;121185;50;0;66.7976715452581;74.1506066456903;22.5694921179761;15.1535258823529;13.5151983457679;14.923236395697;15.2605280762258;0.853766562310932;157.857051629086;0.671971968327248;0.740570555231927;-0.00298772587063224;125.400732414711;118.496277734009;0.722123000132002;-0.654327543208167;0.224485720881132;713.287133631509;54.0223930624604;-0.164292563625869;0.153005617291128;0.974472798293826;1490.03140874468;0.984424688392597;0.996452271574306;53500;"[1, 4, 7, 10]";"[0.00039186826962454364, 0.0002311405090084327, 0.00019280670024245458, 0.00017579728882716582]";"[280.7453049076737, 765.0556762493294, 1197.3090586813541, 1547.9102513392693]";"[0.8349583771098055, 0.5348401245538719, 0.30487031845207657, 0.1527728891344438]";"[4.701381200944074, 5.575697722963284, 5.959548428303824, 6.1680833711443075]";"[0.00019651122609880815, 9.908434204235706e-05, 7.118173831115758e-05, 5.882347171883384e-05]";"[11.944535578040902, 12.69465251192098, 12.957120444566264, 13.082799800593001]";"[-0.21262284771095963, -0.08052610666744113, -0.040797705434561675, -0.02882553627016893]";"[0.9658043964093278, 0.7745961980261673, 0.5743235246202884, 0.5006578753015651]";"[0.12539786422355562, 0.0687976431230162, 0.05255377156444781, 0.04516345925284427]";"[7.6640613449843284, 7.524363799819816, 7.418450626981685, 7.353331444529672]";"[258.5917222460966, 263.1860984853299, 265.0633892810364, 264.9631582606267]";"[3265.5298101184867, 2632.7186454377, 2296.807800204979, 2099.251848262793]";"[886.5687787565403, 849.4435804217566, 873.5292147215858, 911.790524900517]";634.169253888;"CBX1 TSA-50um 20181114_R05.czi";0.758022900282452;0.842183460635068;1.63424782590062
"20181114_R05-Scene-11-P15-C03_seg_0_cid_1";"20181114_R05.czi";10;1;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";844.165;2;2;58.5;41.5;6.0845429689965;938;614.457948309119;658;34;169.978060095601;292115152;725.273240970327;714.586436358488;135913;695.206552490948;697.282114320836;85891;526.025942992223;601.041420118343;116756;63;0;59.3059215023885;66.1985178890331;23.9142685258612;12.6660101201302;7.66184067558453;11.5600734074125;12.8575624863235;0.900128744131337;143.175096198144;0.501555054152496;-0.860866347554797;0.085741817695629;196.670683018323;102.962670236475;-0.862133662970549;-0.505595244840516;-0.0331511020577327;542.772581817293;66.189170592426;-0.071889323456749;0.0572938045719046;0.995765707950724;1205.86762051698;0.932044222278402;0.986610410036493;49040;"[1, 4, 7, 10]";"[0.0002799765245959772, 0.00017280427194347504, 0.00014493187435644307, 0.0001306679983669064]";"[375.6798450612113, 995.5931684669177, 1524.5548052500014, 1932.3490245491355]";"[0.8431307557038988, 0.5666048420246502, 0.36061485802270776, 0.23195615101967626]";"[4.9287818158412176, 5.757030901447032, 6.120482016820786, 6.314365968340098]";"[0.00016377590670083804, 8.478189687308542e-05, 6.220590857863638e-05, 5.195987115696374e-05]";"[12.413058516509548, 13.112045675640303, 13.362295549108563, 13.488882338975104]";"[-0.20530491273582402, -0.08361636860205067, -0.04533355728551107, -0.03234528233349069]";"[0.9653519993637553, 0.8010389507652883, 0.6270704950511929, 0.5420525144078295]";"[0.1063670585386086, 0.061524871989014414, 0.04925555490737162, 0.043189869887252305]";"[7.8936788060379355, 7.7649219857654295, 7.681615023265838, 7.639884045492772]";"[329.77849346712145, 335.1755245358432, 337.3486875475264, 337.4610610180992]";"[4601.3977122025535, 3761.5570257333143, 3354.107188873798, 3150.916708191736]";"[1244.2693893159428, 1189.2875485500551, 1219.6654985309538, 1270.8164331852167]";598.870863936;"CBX1 TSA-50um 20181114_R05.czi";0.75664698657896;0.86197739447794;1.37383689530422
"20181114_R05-Scene-11-P15-C03_seg_0_cid_2";"20181114_R05.czi";10;2;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";751.54347826087;1;1;138;0;5.94585437123481;858;600.666501542362;637;694;145.609722086428;277674909;682.425043273211;696.915129151291;159452;652.865296556697;702.120663650075;83205;523.902981605013;618.849545136459;98940;41;0;59.226028493677;69.8689879250148;19.6686366212539;16.8615892142705;12.8014796852842;14.1473111021793;17.0958108628408;0.891645437602784;168.836032258752;0.596866941343675;-0.802326433803289;-0.00470616101954878;120.508386142888;98.2992395887439;-0.801630787618649;-0.596575527497411;0.0385450429120118;533.511250099631;43.5123830517727;0.0337332873131142;0.0192336583020921;0.999245781434863;1712.10904248119;0.974155627557369;0.9975198348636;48072;"[1, 4, 7, 10]";"[0.00024387406706290673, 0.00015657130177735196, 0.000134483089421628, 0.00012404651213764842]";"[475.59009834202067, 1167.8789221584755, 1776.9475200133031, 2279.3127600354924]";"[0.8092515307494578, 0.5185122234320209, 0.2966404516681527, 0.14545737636132866]";"[5.109673723195224, 5.910815488017432, 6.267270379583987, 6.46390089953015]";"[0.00014117799163687074, 7.3150600458686e-05, 5.305596710975736e-05, 4.393456944889197e-05]";"[12.620235254566712, 13.266453372118697, 13.481602488365784, 13.580736713418075]";"[-0.17925711682637127, -0.06766716982428277, -0.03560824263220553, -0.02753136177193312]";"[0.9510288338231447, 0.7448513697895959, 0.5534926427751485, 0.5039208594846171]";"[0.09238752242874428, 0.05292283039793156, 0.04147865202364809, 0.03610513697189315]";"[7.910041408354363, 7.767682297860471, 7.666980170642385, 7.5998337617932]";"[334.37831354765365, 339.8624819204776, 341.9747403629056, 341.792531947775]";"[4727.60737527759, 3851.8926471889426, 3374.6102497679126, 3083.6565371894485]";"[1300.7993684049031, 1254.942892336851, 1287.8894424453026, 1340.742324306235]";582.337143936;"CBX1 TSA-50um 20181114_R05.czi";0.802467192494609;0.881400558586726;1.25118260520787
