"cell_id","czi","series_id","cell_seg_id","condition","cell_id.1","dna_bright_spots_intensity_mean","dna_bright_spots_number","dna_bright_spots_width","dna_intensity_entropy","dna_intensity_max","dna_intensity_mean","dna_intensity_median","dna_intensity_mode","dna_intensity_std","dna_intensity_sum","dna_io_intensity_inner_mean","dna_io_intensity_inner_std","dna_io_intensity_outer_mean","dna_io_intensity_outer_std","dna_io_intensity_volume_inner","dna_io_intensity_volume_outer","dna_position_highest_z","dna_position_lowest_z","dna_position_x_centroid","dna_position_y_centroid","dna_position_z_centroid","dna_shape_1st_axis_length","dna_shape_1st_axis_x","dna_shape_1st_axis_y","dna_shape_1st_axis_z","dna_shape_1st_eigenvalue","dna_shape_2nd_axis_length","dna_shape_2nd_axis_x","dna_shape_2nd_axis_y","dna_shape_2nd_axis_z","dna_shape_2nd_eigenvalue","dna_shape_3rd_axis_length","dna_shape_3rd_axis_x","dna_shape_3rd_axis_y","dna_shape_3rd_axis_z","dna_shape_3rd_eigenvalue","dna_shape_equator_eccentricity","dna_shape_meridional_eccentricity","dna_shape_sphericity","dna_surface_area","dna_texture_haralick_ang2nd_moment","dna_texture_haralick_contrast","dna_texture_haralick_corr","dna_texture_haralick_diff_entropy","dna_texture_haralick_diff_var","dna_texture_haralick_entropy","dna_texture_haralick_info_corr1","dna_texture_haralick_info_corr2","dna_texture_haralick_inv_diff_moment","dna_texture_haralick_sum_avg","dna_texture_haralick_sum_entropy","dna_texture_haralick_sum_var","dna_texture_haralick_variance","dna_volume","outlier","dna_io_intensity_ratio"
"20181005_R01_003-Scene-01-P82-A02_seg_0_cid_76","20181005_R01_003.czi",0,76,"+TSA","20181005_R01_003-Scene-01-P82-A02_seg_0_cid_76",1631.46031746032,9,6.06521912430438,6.54210301582226,2242,920.956006465546,977,1009,248.074618450937,417065979,1016.89139356851,114.613280125819,625.536405646186,308.193005369958,341849,111013,58,0,42.7218490401049,71.6576992549607,27.2412059302834,141.324694053743,0.0278214012356339,0.996559986351288,-0.078065121768988,189.168079552265,97.5444681856694,0.999538172977369,-0.0286893148158899,-0.0100181822931038,497.538582825564,60.5568317515541,0.0122233544638516,0.0777503493170019,0.996897924958586,1091.20227125769,0.924901066946835,0.984858966031441,1.07667093071898,32190,0.000746093805092503,139.1312185249,0.835688403091002,4.31779476261801,0.000255378986659182,11.1810473514328,-0.2002278874489,0.951209214914177,0.155066351045475,181.504826680029,7.18347147427926,1605.32132679222,436.113136329279,452862,FALSE,1.62563103344568
"20181005_R01_003-Scene-01-P82-A02_seg_0_cid_63","20181005_R01_003.czi",0,63,"+TSA","20181005_R01_003-Scene-01-P82-A02_seg_0_cid_63",2027.18367346939,7,5.83655533342307,6.57806995884296,2653,958.393791294124,1003,1047,249.298872327813,546135910,1045.59672225573,137.175577261731,660.000628535512,308.816946467338,440974,128871,60,0,57.5902833226579,70.4629346576701,28.3274328984197,146.390283892151,0.204258998877653,0.976495110733778,-0.0688154059097541,211.205150662126,110.197309331733,0.978882792689937,-0.203159922289412,0.0226831248047904,631.373557957576,62.2979849882409,-0.00816942795110188,0.0719954490810751,0.997371503382048,1192.43585392434,0.942389737206628,0.984189125425258,1.09907707472952,36980,0.000978946955597171,99.1269643742861,0.857367695379933,4.13063609271328,0.000291715847775219,10.8380601936037,-0.206414677508653,0.951536917593158,0.17467423945589,150.952295136355,7.01133008085162,1320.7652077345,354.973043027197,569845,FALSE,1.5842359492533
"20181005_R01_003-Scene-01-P82-A02_seg_0_cid_65","20181005_R01_003.czi",0,65,"+TSA","20181005_R01_003-Scene-01-P82-A02_seg_0_cid_65",1605.01298701299,11,6.0851283724381,6.47555713905386,2372,896.107524461789,938,967,222.891161249847,525591258,968.748630034115,119.214225523413,615.045900196751,295.807424018651,466070,120457,52,0,59.4458618273328,71.4142997679561,25.4465625623373,143.029983930302,-0.146628122361411,0.988089856390454,-0.046675790631331,184.144977597438,120.958878884972,-0.989183271964233,-0.146658183822698,0.0027984967327052,781.231622329049,54.3919097772608,-0.00408022044775168,0.0465812496195686,0.998906171261834,1137.95412632543,0.971823167951672,0.986820112628161,1.21770229107437,34052,0.000864434148665603,106.49444954572,0.839857076039487,4.18911227016235,0.000276654996894804,10.9716847249084,-0.197297714345611,0.94694158132585,0.165626545701381,150.974673900056,7.05136531355487,1252.51066169331,339.751277809756,586527,FALSE,1.57508346893169
"20181005_R01_003-Scene-01-P82-A02_seg_0_cid_69","20181005_R01_003.czi",0,69,"+TSA","20181005_R01_003-Scene-01-P82-A02_seg_0_cid_69",1636.93506493506,11,5.68862440904546,6.48991695110668,2041,871.091229385731,923,945,239.160095503492,462341252,960.947664564615,114.465269098565,573.407105246051,296.505356054015,407697,123064,58,0,65.9190087440486,63.3871836853122,29.006543434804,133.36009178532,0.961970567888339,-0.255736136104202,0.0959773682025031,165.871957165769,129.281304630934,-0.27010716546255,-0.942916239754112,0.194810379532902,818.715033870046,60.0046869944678,-0.0406785653922626,0.213326026303542,0.976133833456851,1019.21582508038,0.979261505333123,0.986668215713021,1.0924460399276,35416,0.000698326600816637,160.022206767593,0.838517351904272,4.42958898736708,0.000237022411356485,11.3589248327553,-0.194503608501605,0.949159569211696,0.146583045831934,187.802832068269,7.25405074146535,1884.50041118123,511.130654487203,530761,FALSE,1.67585587233397
"20181005_R01_003-Scene-01-P82-A02_seg_0_cid_61","20181005_R01_003.czi",0,61,"+TSA","20181005_R01_003-Scene-01-P82-A02_seg_0_cid_61",1643.87755102041,7,6.17572436968968,6.48332120157581,2182,977.177797906727,1033,1070,241.150668335133,472513347,1064.77558679388,109.096159900498,685.123142421798,318.55827272467,371979,111570,63,0,52.6282341603436,73.1768031781681,29.5126243669204,154.268978905023,0.374031081239691,0.927014403269431,-0.0272955380545868,231.740522404685,83.7308383193724,0.859894101330845,-0.357673552479857,-0.364213899175824,341.2285682973,70.2644426638835,0.347394422469743,-0.112756046345467,0.930915242784999,1450.59677146836,0.734012685254716,0.987156646192473,1.12524325837311,32233,0.000696616938010875,164.035666747235,0.818418391092928,4.39527911438869,0.000243617777590892,11.2505348210384,-0.192559100191084,0.945536479895389,0.148941727581843,206.299033786905,7.19192044312699,1694.94576662759,464.745358343705,483549,FALSE,1.55413752778817
"20181005_R01_003-Scene-01-P82-A02_seg_0_cid_58","20181005_R01_003.czi",0,58,"+TSA","20181005_R01_003-Scene-01-P82-A02_seg_0_cid_58",1956.94642857143,8,5.28846749500598,6.61588528463209,2840,945.319753215884,997,1011,268.083159350317,486786735,1049.23621406008,146.093468240316,635.607412846873,307.161262982638,385574,129370,63,0,60.2979158898832,65.8099016592095,27.7657822986577,146.949415155636,0.54573230692916,-0.831412253624613,0.104546227558047,156.227698999101,113.754562816264,-0.811505799593345,-0.555475753626821,-0.181397421037571,664.238076991565,54.8379710623721,-0.208888933168187,-0.0141545630648735,0.977836930139325,1255.38657317033,0.971947393980084,0.992226395808965,1.00814058905804,37581,0.00118063056255163,97.8145719532456,0.863369535583089,4.06623731609652,0.000311734115588599,10.6312016847346,-0.222956399626821,0.958779426237639,0.187755725469785,153.119085481303,6.95356611052576,1372.93748270305,367.688013664074,514944,FALSE,1.65076144936789
"20181005_R01_003-Scene-01-P82-A02_seg_0_cid_72","20181005_R01_003.czi",0,72,"+TSA","20181005_R01_003-Scene-01-P82-A02_seg_0_cid_72",1845.88571428571,10,5.73619490854209,6.63400194422235,2199,1044.36924063257,1095,1115,255.467719939949,513129939,1131.60107818858,132.421110509421,757.565465541466,338.986710544948,376743,114587,71,0,42.6374758309079,81.5120102578715,33.4700242199744,157.792263896413,-0.188504078087775,0.98019390581161,0.0607134215314739,253.84312203261,88.3149842909567,0.738387029717343,0.100698697390568,0.666816591492025,360.31120359356,77.8206685388116,-0.647495796812209,-0.170527649821439,0.742744581775525,1386.43831841012,0.709693300396114,0.983096138473645,1.11663504998555,32843,0.00057594636090678,182.020832419482,0.839392214872894,4.48832939737544,0.000228704716782833,11.597638361364,-0.199090373165652,0.953620901847301,0.14178125116459,218.304825679885,7.41289609740313,2128.98310650458,577.750984731014,491330,FALSE,1.49373371630632
"20181005_R01_003-Scene-01-P82-A02_seg_0_cid_55","20181005_R01_003.czi",0,55,"+TSA","20181005_R01_003-Scene-01-P82-A02_seg_0_cid_55",1617.77777777778,18,5.23777959903502,6.37471288455213,2199,903.155650252475,942,972,209.744565298748,571815840,964.899932909258,115.468947434462,618.767301221888,294.571565351946,520191,112940,58,0,64.5599236177031,66.1676746202603,26.4514200062862,136.413933250423,-0.0278242406840604,0.999390148795097,-0.021098391447456,219.077219716096,129.541892148267,-0.999248722378842,-0.028377539099564,-0.026395190829117,872.015273324696,59.5139961430423,-0.0269778141184241,0.0203481145555883,0.999428912819428,1005.94027983534,0.967927173455314,0.975997098559734,1.34809367959353,32433,0.000888878389455129,119.916968718685,0.829157864113387,4.24902603226729,0.000266488824538865,10.9858490295547,-0.185452600564322,0.9374847424667,0.160145207686729,169.371183199075,7.01662097579045,1315.18527131432,358.77556000825,633131,FALSE,1.55939063199341
"20181005_R01_003-Scene-01-P82-A02_seg_0_cid_74","20181005_R01_003.czi",0,74,"+TSA","20181005_R01_003-Scene-01-P82-A02_seg_0_cid_74",2299.87142857143,10,5.83115278776705,6.93409824765349,3249,1218.98701248854,1267,1311,320.894207351172,603415637,1328.4947578554,197.522592148389,841.438798889458,373.62111922797,383717,111297,68,0,76.3350450694324,46.5555115612892,31.8824174669807,143.613936252112,0.99872337905591,-0.0301704352880954,-0.0405136638885233,252.020029830478,92.9185366641588,-0.0186483033900279,-0.965598051984226,0.259369702904834,420.501036662993,72.7185980162587,-0.0469452117666845,-0.258283075014208,-0.964927976718152,1174.50210120438,0.800500025864408,0.976707282534818,1.1492373533011,32077,0.000805605205875353,97.8655092625951,0.887857849534821,4.14887775801751,0.000286701329693299,11.1206492233829,-0.226749846436214,0.96615566818025,0.172202068682584,160.658139294954,7.2473736843336,1670.20324127883,442.017187635357,495014,FALSE,1.57883705815416
"20181005_R01_003-Scene-02-P81-A02_seg_0_cid_77","20181005_R01_003.czi",1,77,"+TSA","20181005_R01_003-Scene-02-P81-A02_seg_0_cid_77",1519.03896103896,11,5.47210453556132,6.41459044420974,2087,839.446569930054,892,930,218.521403127751,721517758,923.061688090247,98.7137207400554,563.231458626439,271.872176464143,659787,199729,52,0,66.9759725240717,101.680109503488,25.4376637549505,201.916412175238,0.126864145081488,0.991800007508423,0.0154348242307646,167.378412611663,142.89915830054,0.990273352163915,-0.127534457849508,0.0556205902078974,976.861245382706,53.2450994617368,-0.0571329737260885,-0.00822843650540742,0.998332668075071,2366.54085852831,0.985211423809296,0.997495707684979,0.960498278074694,56268,0.000750896371094072,122.601713089816,0.841238112962914,4.26054857498426,0.000260841337747772,11.0962102275874,-0.201892097285608,0.951681266526189,0.156859324359051,169.667100737023,7.13609962131232,1475.82928308729,399.607749044276,859516,FALSE,1.63886742111553
"20181005_R01_003-Scene-03-P80-A02_seg_0_cid_7","20181005_R01_003.czi",2,7,"+TSA","20181005_R01_003-Scene-03-P80-A02_seg_0_cid_7",1404.94857142857,25,5.50538558294788,6.46297838594987,1656,889.090245778254,929,977,215.977262032532,676282050,956.122204631072,120.981338025381,591.279309061767,283.20537499929,620893,139752,47,0,89.3293034201237,68.4688665540429,21.6143299436662,186.500582136619,0.887621836830183,0.459309619897593,-0.0340902896986959,152.91397049928,129.604501413049,0.459854546666891,-0.887938878405142,0.00991686071327656,945.503472656361,49.7039117389506,0.025715184074774,0.0244789968370444,0.999369555280654,1989.32137902442,0.986835445264435,0.997041324205549,1.26212861895466,39342,0.000368928999017227,231.170334781618,0.846228133103635,4.71901950026187,0.000185636451074201,12.1163577697097,-0.194007967138942,0.95614620473291,0.116368970911983,232.899148126821,7.68603184102681,2864.48396852163,773.913575825812,760645,FALSE,1.61703984898141
"20181005_R01_003-Scene-03-P80-A02_seg_0_cid_8","20181005_R01_003.czi",2,8,"+TSA","20181005_R01_003-Scene-03-P80-A02_seg_0_cid_8",1437.38461538462,26,5.6495923274533,6.52472943723614,1799,910.438511789635,961,981,236.12318326248,805403952,998.020525177097,113.007245459502,597.882429194125,289.973974903844,691005,193628,52,0,81.1744700909869,97.1066589195746,25.308916805048,188.872450917674,0.422851555125388,-0.905443232449026,-0.0370015559172861,169.327401725552,145.353474855697,-0.90580711311619,-0.421115580653497,-0.0466384129123332,1126.71556865636,53.7713321364401,-0.0266465036384446,-0.0532373979748043,0.998226298642106,2004.87020263791,0.988642856756034,0.996427036961841,1.01765473008114,54179,0.000423849172728643,204.573886075836,0.847741878302836,4.63236596026681,0.000198579504898702,11.9262391084131,-0.195743414031608,0.955933491890406,0.123690978521048,223.213355131942,7.58221544057668,2578.93055947256,695.8761113871,884633,FALSE,1.66925883157716
"20181005_R01_003-Scene-03-P80-A02_seg_0_cid_10","20181005_R01_003.czi",2,10,"+TSA","20181005_R01_003-Scene-03-P80-A02_seg_0_cid_10",1385.03571428571,24,5.18870543248411,6.45324893192781,1752,866.856446406733,917,936,232.900018315754,778279321,952.078551199668,107.794800630159,560.700898725825,295.87090823945,702319,195499,50,0,84.2492030678823,80.9491801233658,23.5011750711169,182.63022529868,0.714347965805577,-0.699372627143961,0.0241849571260326,169.202217225932,164.774662305228,-0.699629280815112,-0.714498777823045,0.0032196141856787,1364.04504485142,51.8576514681713,-0.015028412276825,0.0192204290048488,0.999702316658968,1734.87571850398,0.99227666225165,0.995232597381694,1.02491265532894,54350,0.000426399064487398,179.892578009992,0.843104591923375,4.61250851454866,0.000197521337489477,11.8806227360399,-0.184324856778195,0.947465641316328,0.121873327389791,207.431171620452,7.51549881472624,2154.67661939358,583.642299350892,897818,FALSE,1.69801502612754
"20181005_R01_003-Scene-03-P80-A02_seg_0_cid_4","20181005_R01_003.czi",2,4,"+TSA","20181005_R01_003-Scene-03-P80-A02_seg_0_cid_4",1814.53846153846,13,5.29037517698482,6.47615436375341,2295,911.24637588319,968,994,241.658644890709,625895952,999.905372601971,118.773605409908,609.165340588266,302.118493482951,531009,155848,47,0,92.2175096126268,65.5543701236211,22.1496672524266,181.228449366855,0.94610594489679,-0.322183241740345,0.032886163847961,143.845676716869,117.63942537406,-0.323632449581328,-0.94434517851141,0.0589425262458558,809.48665072733,50.1087831307149,-0.012065596087303,0.0664089042518878,0.997719539162746,2007.47694630497,0.984084729276362,0.99742947969386,1.0736851439568,43088,0.00081258304746151,131.05775015123,0.838221387611761,4.30320638728768,0.000257915025470205,11.0741656585928,-0.198172023726233,0.948176208255229,0.157290650932336,166.710774358794,7.10759518887949,1544.6175032909,418.918813360532,686857,FALSE,1.64143510140674
"20181005_R01_003-Scene-04-P79-A02_seg_0_cid_23","20181005_R01_003.czi",3,23,"+TSA","20181005_R01_003-Scene-04-P79-A02_seg_0_cid_23",1857.61904761905,12,5.78702016819066,6.91933613976237,2411,1204.15533498242,1261,1321,308.223655214846,923455889,1302.83651929054,185.56124352524,763.990344906155,357.751935785835,626447,140444,52,0,71.1754564859935,88.7446495003853,21.9462739815697,184.896798770595,0.197290256970417,-0.978757744559152,0.0557658674282841,160.617928778725,130.252102056031,-0.980210245217007,-0.196000153971191,0.0277815552999503,917.087604605596,55.4848584958967,0.0162612938034439,0.0601433047707825,0.998057289545589,2008.6419863261,0.984543693178544,0.99679779684733,1.25574014466817,39767,0.000377779748179607,175.437013299224,0.887667138081595,4.57613537446842,0.000203260166262077,12.0628275508713,-0.21902482268959,0.970222736423949,0.125410220413981,218.7755581359,7.74789902949681,3025.90967138383,800.336671170764,766891,FALSE,1.70530495310196
"20181005_R01_003-Scene-04-P79-A02_seg_0_cid_24","20181005_R01_003.czi",3,24,"+TSA","20181005_R01_003-Scene-04-P79-A02_seg_0_cid_24",1527.09090909091,11,5.84117538511655,6.5279605196631,1951,995.137476786853,1048,1071,244.970018355044,778618450,1079.15614032575,120.377274272361,652.678380973388,315.430770572102,628281,154142,55,0,80.3235896695266,71.929313172031,26.2554883994975,160.993337979771,0.85523576313998,0.517999380243867,-0.0157617103560117,197.751934265841,146.046624829111,0.518143656865057,-0.854098893768824,0.0451910446147983,1092.27047419217,57.1602515248909,-0.00994687372406421,0.0468158277705416,0.998854012342783,1377.34478426619,0.983474505292948,0.989639475219157,1.16172515735172,43587,0.000464463146594763,190.850792736326,0.846385008356818,4.59633215510201,0.000201991952686012,11.8163445186879,-0.191273041879987,0.951772327270672,0.124622424942863,218.997329356881,7.50165617687799,2362.09518787144,638.236495151942,782423,FALSE,1.65342712702743
"20181005_R01_003-Scene-04-P79-A02_seg_0_cid_21","20181005_R01_003.czi",3,21,"+TSA","20181005_R01_003-Scene-04-P79-A02_seg_0_cid_21",1946.16883116883,11,5.50241149979925,6.66312456396901,2897,930.27724992894,993,1026,275.092589877189,628391119,1042.6449946854,141.619778015191,608.863630129158,308.781420363091,500508,174980,44,0,85.8440164740158,79.9374689113648,21.1794391610214,166.785310541507,0.892451006841795,0.451143992835664,-0.000545999413330035,110.612508756375,149.680250705256,0.449431932843801,-0.889168262437254,-0.0859694062710666,1279.06618882194,44.6162700912611,0.0392700665564829,-0.0764780936125405,0.9962976277549,1591.82229193572,0.996253664039566,0.997582789161758,0.935053149197917,48907,0.00109419103628418,91.0216383762287,0.863421397624946,4.06007442615682,0.000308286928842309,10.6709757291646,-0.224269147844829,0.960302308676925,0.185365080989358,136.992064290195,6.97476464857034,1286.79706826601,344.454676660558,675488,FALSE,1.71244420440128
"20181005_R01_003-Scene-04-P79-A02_seg_0_cid_31","20181005_R01_003.czi",3,31,"+TSA","20181005_R01_003-Scene-04-P79-A02_seg_0_cid_31",1444.5625,16,5.64898253466339,6.55770640615414,1779,911.556099794825,967,1001,250.022287016697,406074542,1010.12635620245,116.022045901481,606.12143934933,301.832535080996,336786,108688,47,0,66.2439962826113,55.6556993225194,22.2837898508106,135.100994125583,0.984962178504547,-0.163672101046897,-0.0553258552077605,143.480168132611,108.073938058476,-0.164456095391347,-0.986334752863297,-0.00989686731906112,635.308117411274,49.3932714173895,0.0529499726554039,-0.0188467141166083,0.998419301577648,1052.2977696521,0.974163611736513,0.990660810508555,1.11383854183999,30763,0.000375113770347915,238.137403444507,0.843021064634434,4.73821470404326,0.000184585301390698,12.1084000372811,-0.19338627212027,0.955694781517899,0.116234650125244,221.704669187927,7.67621813771064,2885.49205848036,780.907365481219,445474,FALSE,1.66654120878289
"20181005_R01_003-Scene-05-P84_seg_0_cid_79","20181005_R01_003.czi",4,79,"+TSA","20181005_R01_003-Scene-05-P84_seg_0_cid_79",1516.32653061224,7,5.86140060656111,6.30943651283059,2108,812.341862277703,854,869,206.924615288067,455463023,882.645369833089,105.628881779981,557.481208341582,273.348977968257,439455,121224,55,0,71.7322888854407,54.2340822467044,27.6887149331436,149.612835153399,0.973287509939519,-0.211280152186639,-0.0898449792015219,191.498965915939,111.619389057174,-0.215761793399012,-0.975481496868879,-0.0433900654031834,673.530170897259,60.0894785520947,0.078474655175881,-0.0616161225527949,0.995010141624992,1175.59716124599,0.958729057140047,0.986643400926507,1.15953412952694,34660,0.000953213939675381,116.690654762622,0.835043741806533,4.22075915216733,0.000273484634519199,10.8915914912355,-0.193849583135651,0.942776268882959,0.164618954261234,157.601739514345,6.99061970867445,1336.38487630435,363.268882766743,560679,FALSE,1.58327376174493
"20181005_R01_003-Scene-05-P84_seg_0_cid_80","20181005_R01_003.czi",4,80,"+TSA","20181005_R01_003-Scene-05-P84_seg_0_cid_80",1485.78571428571,10,5.77620510610217,6.27027888740575,1988,877.940652818991,917,927,202.607945386053,502380468,941.944568357643,98.2098162956369,628.135086967698,291.943079352568,455516,116710,63,0,75.4597763820588,51.1337059133979,28.0399160471562,146.400755185087,0.993552401573054,-0.0960347953900496,0.0602573099532938,246.31117272367,103.654177440938,-0.0982696812403983,-0.994534067630362,0.0352853804218721,558.431805903563,66.5466569511702,-0.0565393232832383,0.0409793411000837,0.997559020071332,1150.68527443951,0.897469486736001,0.976821374156893,1.23161541874673,33096,0.000802953901680308,145.884530250602,0.807051654139653,4.37882802296997,0.000241962801679271,11.1293727315024,-0.171985133068851,0.926164033534031,0.147055696897223,186.407277365397,7.04438836531857,1408.43577726569,388.580076879071,572226,FALSE,1.49958916147297
"20181005_R01_003-Scene-05-P84_seg_0_cid_91","20181005_R01_003.czi",4,91,"+TSA","20181005_R01_003-Scene-05-P84_seg_0_cid_91",1500.04395604396,13,5.84311460392061,6.42217065454859,2105,945.733363576755,991,1007,223.372230374122,496161986,1013.74036322355,113.554306755583,685.977300078085,325.702638331541,415777,108855,66,0,54.1629465987588,59.2787058357096,32.27290557953,127.61180346717,0.859723911234874,0.510138002689139,-0.0251796478002787,283.183395329088,106.308645825565,0.510078146967687,-0.854989169768619,0.0938818596129087,584.864617640659,70.4084772960762,-0.0263643781838449,0.0935560676316784,0.995264880206408,853.652384295907,0.874964966689794,0.943373841377733,1.25162211272155,30664,0.000701703238252487,150.121181232608,0.825333383241203,4.40180108411274,0.000239102215952992,11.301965607088,-0.179206563178742,0.93593552820734,0.14585665132141,192.103778842403,7.16238890237026,1605.53223485881,438.913354022854,524632,FALSE,1.47780453246508
"20181005_R01_003-Scene-05-P84_seg_0_cid_90","20181005_R01_003.czi",4,90,"+TSA","20181005_R01_003-Scene-05-P84_seg_0_cid_90",1555.53571428571,12,5.73259119998183,6.34319005677132,2120,928.318792320458,965,989,206.87599310004,432951175,990.225433557076,112.700642298012,683.818175064737,294.527050773761,372154,94228,71,0,45.2498960079934,58.6798439905485,33.0264761504518,127.215426083934,-0.263412333001538,-0.960126857916381,0.0936501977056319,306.72763150821,92.9282443892213,-0.889454759385769,0.204139707965114,-0.408897555187019,399.61013016804,84.3025354051633,-0.3734758008609,0.19100627303713,0.907762320121173,863.124682865658,0.640968472480761,0.934726150205613,1.30833764469725,27036,0.000811505860940583,140.072268150231,0.81284115715018,4.35016538825678,0.000248908707077137,11.1170954647777,-0.174262951216621,0.927944525675349,0.150749983946927,188.247791094777,7.04641559493622,1383.80303076731,380.968824729386,466382,FALSE,1.44808294026893
"20181005_R01_003-Scene-05-P84_seg_0_cid_71","20181005_R01_003.czi",4,71,"+TSA","20181005_R01_003-Scene-05-P84_seg_0_cid_71",1486.5306122449,14,5.64593955276926,6.50114315184526,1931,896.232214355957,948,981,238.193022152572,649801516,985.378274890235,113.749175805023,591.421085673883,293.94839015556,560973,164064,44,0,82.1929156718898,73.9522148524834,20.7250747203246,166.732428622258,0.964016077476866,-0.265584324311538,0.0117460225651559,134.430326115161,145.062109795954,-0.265707311199579,-0.963996056954366,0.010546418895708,1204.27329272378,44.8032278483765,-0.00852215590138429,0.0132879214483454,0.99987539423789,1588.19763847368,0.993750091288102,0.996411314582181,1.06409568288621,45138,0.000480694649774135,181.315155819709,0.835689732149751,4.56848742504997,0.000207229456254965,11.7248651090647,-0.189084168797798,0.949155120769982,0.128223936540434,192.536130719785,7.44542242003115,2088.04040091818,567.338889184472,725037,FALSE,1.66611962062101
"20181005_R01_003-Scene-05-P84_seg_0_cid_72","20181005_R01_003.czi",4,72,"+TSA","20181005_R01_003-Scene-05-P84_seg_0_cid_72",1509.46666666667,15,5.38886889650167,6.5289646860015,1762,953.652218646674,1007,1035,242.826412381322,733169733,1039.23604645864,116.348954799552,613.106116342629,307.584822747928,614396,154406,50,0,67.1102117320194,82.7878439442145,23.8955309689621,170.250353101534,0.215488793998093,0.976125131833783,-0.0272819842336737,173.755814813883,133.426880672401,0.976479790174664,-0.215192912460728,0.0133876737006094,980.354395752338,52.0070157272447,-0.00719715511100314,0.0295251999002305,0.999538125100368,1683.7149329877,0.984168063523785,0.994660845298838,1.16577173600786,42910,0.000366171137990946,219.099587700402,0.845869032663115,4.74736223732764,0.000177987863808395,12.1566189053556,-0.180738714349209,0.947740046555223,0.111044221856007,229.520334822856,7.65083385653811,2682.37232736327,725.367978765918,768802,FALSE,1.69503454419605
"20181005_R01_003-Scene-05-P84_seg_0_cid_82","20181005_R01_003.czi",4,82,"+TSA","20181005_R01_003-Scene-05-P84_seg_0_cid_82",1424.03571428571,8,5.87379203994487,6.34737044152989,1778,826.168856497639,869,888,205.516691366886,442669535,895.203247901275,104.535414642851,555.118503194962,270.162220747743,427045,108765,50,0,64.4787499300125,64.285884921894,26.0352494354342,128.215434129384,0.638825692250564,-0.769219236258103,-0.0142653948802216,171.459817485465,124.482402670641,-0.768982054506803,-0.638983710689629,0.019142030190367,863.738517964354,50.7099033694367,0.0238397727984804,0.00125858802409848,0.999714999982046,939.58728020479,0.980099077037784,0.983208789036313,1.26255881628324,30846,0.000599502512623753,163.951750035569,0.832201951715219,4.50361442737902,0.000217919581116269,11.5314872568097,-0.182014337578594,0.941685511393842,0.133639364854912,192.186393714508,7.30669392891948,1836.26590729306,500.054414332156,535810,FALSE,1.61263449650655
"20181005_R01_003-Scene-05-P84_seg_0_cid_85","20181005_R01_003.czi",4,85,"+TSA","20181005_R01_003-Scene-05-P84_seg_0_cid_85",1599.89795918367,7,5.69161489535105,6.35685986344848,2097,852.634612225986,896,909,219.930889919115,493156186,930.146438415073,106.864897250614,584.187378460969,288.903553944521,448803,129588,55,0,55.858047583728,75.0519925102569,26.5221225779793,150.337074177188,0.164108443424848,-0.986408374619724,0.00818152044227091,193.807104266852,110.725718308231,-0.978269915303239,-0.163808659433036,-0.127101124728877,632.168462984254,59.3356199948323,-0.126713817751923,-0.0128546324266914,0.99185602121271,1316.45401538448,0.951846475742931,0.989103913899133,1.1204784455107,36650,0.000816592530110173,134.010324997028,0.831164764752342,4.34343619082546,0.00024897183148875,11.1137939591083,-0.184268850114484,0.937716674925603,0.15172643473344,166.989544130911,7.07733557770286,1493.87921775321,406.972385687559,578391,FALSE,1.59220563933704
"20181005_R01_003-Scene-05-P84_seg_0_cid_86","20181005_R01_003.czi",4,86,"+TSA","20181005_R01_003-Scene-05-P84_seg_0_cid_86",2036.26373626374,13,5.47838539886318,6.65867899883936,2743,1040.77679515147,1092,1139,269.718185061065,662692768,1129.76851099572,154.880695318945,684.184308822257,330.512007535813,509562,127167,55,0,79.1833228893297,62.4569856249676,24.9169929436228,159.932906104504,0.926353896950956,0.374956673262116,0.0357204532443874,191.410443136351,115.767921787373,0.371735772448339,-0.92541259183435,0.0736481524321348,717.642551357621,57.1934718924848,-0.0606710234462407,0.054945682729739,0.996644369302987,1425.85280868719,0.963773744562313,0.990948473106273,1.22075958242516,35957,0.000862945048521757,104.873444498392,0.868920581859528,4.17697768496732,0.000280141989392018,10.9939996212059,-0.212777448878873,0.957047453315315,0.167995183272842,158.557999842231,7.1210841028007,1529.15574869543,408.507298298456,636729,FALSE,1.65126340436027
"20181005_R01_003-Scene-05-P84_seg_0_cid_87","20181005_R01_003.czi",4,87,"+TSA","20181005_R01_003-Scene-05-P84_seg_0_cid_87",1916.39682539683,9,5.55399023998647,6.63067093042807,2486,999.1359390974,1055,1102,269.187688760903,474971241,1098.56363053608,137.634260660423,670.214953101636,329.570993838057,365037,110345,55,0,56.1241485794582,63.9957024035407,27.7935365663824,132.649973277727,0.484797127454161,0.873975565092099,-0.0337410259793753,182.586070724065,107.410712229295,0.864378192577099,-0.472871534570515,0.171005415089915,593.051980172659,58.7234561266006,-0.133499383554167,0.112067941066447,0.984692180925483,994.450513937804,0.951426710096714,0.983000106735294,1.13169300503064,31673,0.000742923433753027,132.328470767921,0.851167277289813,4.33110498505688,0.000252242911727831,11.2160387113051,-0.20223642465871,0.952531274779126,0.154185987720705,175.626788070907,7.20586472158002,1692.42809176312,456.18914063276,475382,FALSE,1.63912133779189
